,filename,isotope,energy,counts,unc_counts,intensity,unc_intensity,efficiency,unc_efficiency,decays,unc_decays,decay_rate,unc_decay_rate,chi2,start_time,live_time,real_time
5,../../2017_Feb_Zr/30MeV/CK010317_Ti02_18cm_30MeV.Spe,48V,1312.106,9129.389249708329,1366.681725984252,0.982,0.003,0.0010351653073285,6.509463736511377e-05,9031311.747903792,1469737.9992269585,10079.58900435691,1640.3325884229446,2.8794403621937805,03/01/2017 15:43:23,891.0,896.0
6,../../2017_Feb_Zr/30MeV/CK010317_Ti02_18cm_30MeV.Spe,48SC,1312.12,485.9994374129777,1360.452789500157,1.001,0.0069999999999999,0.0010351563795459,6.509668233544997e-05,471656.72565227,1320813.924441951,526.4025955940514,1474.1226835289635,2.8794403621937805,03/01/2017 15:43:23,891.0,896.0
0,../../2017_Feb_Zr/30MeV/CL010317_Ti03_18cm_30MeV.Spe,47SC,159.381,196.4454687865145,33.54051368573367,0.6829999999999999,0.004,0.0054999923708365,0.0018970605656296,52430.19025490889,20524.668853189018,22.55061946447694,8.827814560511406,0.817997155975395,03/01/2017 16:00:04,2319.0,2325.0
1,../../2017_Feb_Zr/30MeV/CL010317_Ti03_18cm_30MeV.Spe,46SC,889.277,1235.9796617380375,42.480909382240746,0.99984,1e-05,0.0014110528944413,6.757092944635538e-05,878334.0754094921,57485.88637498858,377.7780969503192,24.725112419349927,1.323713894704387,03/01/2017 16:00:04,2319.0,2325.0
3,../../2017_Feb_Zr/30MeV/CL010317_Ti03_18cm_30MeV.Spe,48V,944.13,1151.8213156181755,32.37949025474264,0.0787,7.000000000000001e-05,0.0013468973174246,6.832636177119187e-05,10894269.12523292,708767.6914567879,4685.707150637815,304.8463189061453,0.7929946314525383,03/01/2017 16:00:04,2319.0,2325.0
4,../../2017_Feb_Zr/30MeV/CL010317_Ti03_18cm_30MeV.Spe,48V,983.525,15919.045961139516,213.81992942585643,0.9998,0.0004,0.001303822761576,6.840692281942276e-05,12243555.502040008,670172.75500858,5266.045377221509,288.24634624024947,3.1182874194012244,03/01/2017 16:00:04,2319.0,2325.0
5,../../2017_Feb_Zr/30MeV/CL010317_Ti03_18cm_30MeV.Spe,46SC,1120.545,1015.8389673449724,45.03043231642727,0.99987,1e-05,0.001174306560222,6.515564481404555e-05,867405.2606365682,67345.07708325138,373.0775314565885,28.96562455193608,1.769784294734,03/01/2017 16:00:04,2319.0,2325.0
6,../../2017_Feb_Zr/30MeV/CL010317_Ti03_18cm_30MeV.Spe,48V,1312.106,11834.490491536666,2228.716469658094,0.982,0.003,0.0010351653073285,6.509463736511377e-05,11672142.399654549,2320203.6624516454,5020.276300926687,997.9370591189872,5.056816695411944,03/01/2017 16:00:04,2319.0,2325.0
7,../../2017_Feb_Zr/30MeV/CL010317_Ti03_18cm_30MeV.Spe,48SC,1312.12,459.0256552255569,2233.385995099017,1.001,0.0069999999999999,0.0010351563795459,6.509668233544997e-05,444139.22185407067,2161238.3031170447,191.0276223028261,929.5648615557182,5.056816695411944,03/01/2017 16:00:04,2319.0,2325.0
0,../../2017_Feb_Zr/30MeV/CM010317_Ti04_18cm_30MeV.Spe,46SC,889.277,75.70490075410179,13.60529081196514,0.99984,1e-05,0.0014110528944413,6.757092944635538e-05,53675.19426063588,11735.089908561931,15.252967962670043,3.33477974099515,2.28236855678507,03/01/2017 16:41:36,3518.0,3519.0
1,../../2017_Feb_Zr/30MeV/CM010317_Ti04_18cm_30MeV.Spe,48V,944.13,115.14109369804676,13.449277938591646,0.0787,7.000000000000001e-05,0.0013468973174246,6.832636177119187e-05,1086537.104596092,171463.1599952814,308.7630305757579,48.72496731892055,0.895967529944177,03/01/2017 16:41:36,3518.0,3519.0
2,../../2017_Feb_Zr/30MeV/CM010317_Ti04_18cm_30MeV.Spe,48V,983.525,1094.394873253492,1522.7849171936482,0.9998,0.0004,0.001303822761576,6.840692281942276e-05,839780.5092046887,1169610.2240927843,238.641804263907,332.3700551556648,1.098123690056967,03/01/2017 16:41:36,3518.0,3519.0
3,../../2017_Feb_Zr/30MeV/CM010317_Ti04_18cm_30MeV.Spe,48SC,983.526,324.7038480966915,1526.1975628350224,1.001,0.006,0.0013038216983446,6.840691894342564e-05,248861.9990660654,1169875.317355981,70.71952232624763,332.445387142933,1.098123690056967,03/01/2017 16:41:36,3518.0,3519.0
4,../../2017_Feb_Zr/30MeV/CM010317_Ti04_18cm_30MeV.Spe,48SC,1037.522,23.041061086005364,7.80710583355157,0.976,0.0069999999999999,0.0012487553116071,6.772283382146925e-05,18910.31402697028,7592.488934315402,5.373774943725571,2.157570029643479,1.343844996236921,03/01/2017 16:41:36,3518.0,3519.0
5,../../2017_Feb_Zr/30MeV/CM010317_Ti04_18cm_30MeV.Spe,46SC,1120.545,87.45369493744239,12.596489736619931,0.99987,1e-05,0.001174306560222,6.515564481404555e-05,74503.48189792159,13989.908386598892,21.17177661208343,3.97553520505794,1.404432512157714,03/01/2017 16:41:36,3518.0,3519.0
6,../../2017_Feb_Zr/30MeV/CM010317_Ti04_18cm_30MeV.Spe,44SC,1157.02,20.63056014763541,6.326962002624188,0.999,0.004,0.0011448938921493,6.35359751743252e-05,18042.791264209856,6885.153704166389,5.127249577780579,1.9565654174954217,1.180347106914544,03/01/2017 16:41:36,3518.0,3519.0
7,../../2017_Feb_Zr/30MeV/CM010317_Ti04_18cm_30MeV.Spe,48V,1312.106,955.347574935368,163.97464888869038,0.982,0.003,0.0010351653073285,6.509463736511377e-05,940077.4622709895,174536.31260811654,267.14335387069895,49.59827013586716,1.1183620150134488,03/01/2017 16:41:36,3518.0,3519.0
8,../../2017_Feb_Zr/30MeV/CM010317_Ti04_18cm_30MeV.Spe,48SC,1312.12,133.2614704055977,161.9306248681647,1.001,0.0069999999999999,0.0010351563795459,6.509668233544997e-05,128643.5428962328,156927.1795593398,36.55684651782688,44.594253924222734,1.1183620150134488,03/01/2017 16:41:36,3518.0,3519.0
